sku_id,store_id,week_start,region,units_sold,wow_delta_pct,zscore,is_anomaly
SKU-0248,ST-035,2025-05-12,Central,26,4.0,-0.63,False
SKU-0248,ST-035,2025-05-19,Central,26,0.0,-0.661,False
SKU-0248,ST-035,2025-05-26,Central,26,0.0,-0.584,False
SKU-0248,ST-035,2025-06-02,Central,28,7.69,-0.262,False
SKU-0248,ST-035,2025-06-09,Central,18,-35.71,-1.824,False
SKU-0248,ST-035,2025-06-16,Central,20,11.11,-1.042,False
SKU-0248,ST-035,2025-06-23,Central,20,0.0,-1.214,False
SKU-0248,ST-035,2025-06-30,Central,19,-5.0,-1.25,False
SKU-0248,ST-035,2025-07-07,Central,21,10.53,-0.471,False
SKU-0248,ST-035,2025-07-14,Central,20,-4.76,-0.591,False
SKU-0248,ST-035,2025-07-21,Central,15,-25.0,-1.833,False
SKU-0248,ST-035,2025-07-28,Central,23,53.33,0.781,False
SKU-0248,ST-035,2025-08-04,Central,23,0.0,1.502,False
SKU-0248,ST-035,2025-08-11,Central,15,-34.78,-2.024,True
SKU-0248,ST-035,2025-08-18,Central,14,-6.67,-1.765,False
SKU-0248,ST-035,2025-08-25,Central,13,-7.14,-1.573,False
SKU-0248,ST-035,2025-09-01,Central,13,0.0,-1.198,False
SKU-0248,ST-035,2025-09-08,Central,16,23.08,-0.232,False
SKU-0248,ST-035,2025-09-15,Central,13,-18.75,-0.845,False
SKU-0248,ST-035,2025-09-22,Central,13,0.0,-0.756,False
SKU-0248,ST-035,2025-09-29,Central,14,7.69,-0.292,False
SKU-0248,ST-035,2025-10-06,Central,15,7.14,0.999,False
SKU-0248,ST-035,2025-10-13,Central,12,-20.0,-1.665,False
SKU-0248,ST-035,2025-10-20,Central,22,83.33,6.43,True
SKU-0248,ST-035,2025-10-27,Central,19,-13.64,1.33,False
SKU-0248,ST-035,2025-11-03,Central,17,-10.53,0.438,False
SKU-0248,ST-035,2025-11-10,Central,18,5.88,0.686,False
SKU-0248,ST-035,2025-11-17,Central,13,-27.78,-0.964,False
SKU-0248,ST-035,2025-11-24,Central,17,30.77,0.223,False
SKU-0248,ST-035,2025-12-01,Central,23,35.29,1.962,False
SKU-0248,ST-035,2025-12-08,Central,17,-26.09,-0.162,False
SKU-0248,ST-035,2025-12-15,Central,25,47.06,2.142,True
SKU-0248,ST-035,2025-12-22,Central,23,-8.0,1.158,False
SKU-0248,ST-035,2025-12-29,Central,22,-4.35,0.704,False
SKU-0248,ST-035,2026-01-05,Central,21,-4.55,0.305,False
SKU-0248,ST-035,2026-01-12,Central,24,14.29,0.957,False
SKU-0248,ST-035,2026-01-19,Central,19,-20.83,-0.827,False
SKU-0248,ST-035,2026-01-26,Central,25,31.58,1.222,False
SKU-0248,ST-035,2026-02-02,Central,26,4.0,1.39,False
SKU-0248,ST-035,2026-02-09,Central,25,-3.85,0.796,False
SKU-0248,ST-035,2026-02-16,Central,28,12.0,2.069,True
SKU-0248,ST-035,2026-02-23,Central,26,-7.14,0.772,False
SKU-0248,ST-035,2026-03-02,Central,26,0.0,0.6,False
SKU-0248,ST-035,2026-03-09,Central,31,19.23,2.318,True
SKU-0248,ST-035,2026-03-16,Central,24,-22.58,-0.519,False
SKU-0248,ST-035,2026-03-23,Central,30,25.0,1.648,False
SKU-0248,ST-035,2026-03-30,Central,30,0.0,1.225,False
SKU-0248,ST-035,2026-04-06,Central,28,-6.67,0.191,False
SKU-0248,ST-035,2026-04-13,Central,25,-10.71,-1.19,False
SKU-0248,ST-035,2026-04-20,Central,26,4.0,-0.573,False
SKU-0248,ST-035,2026-04-27,Central,23,-11.54,-1.718,False
SKU-0248,ST-035,2026-05-04,Central,31,34.78,1.273,False
SKU-0248,ST-035,2026-05-11,Central,29,-6.45,0.616,False
SKU-0248,ST-044,2024-05-20,West,8,0.0,0.0,False
SKU-0248,ST-044,2024-05-27,West,8,0.0,0.0,False
SKU-0248,ST-044,2024-06-03,West,12,50.0,0.0,False
SKU-0248,ST-044,2024-06-10,West,9,-25.0,0.0,False
SKU-0248,ST-044,2024-06-17,West,9,0.0,-0.132,False
SKU-0248,ST-044,2024-06-24,West,8,-11.11,-0.73,False
SKU-0248,ST-044,2024-07-01,West,8,0.0,-0.645,False
SKU-0248,ST-044,2024-07-08,West,8,0.0,-0.586,False
SKU-0248,ST-044,2024-07-15,West,9,12.5,0.18,False
SKU-0248,ST-044,2024-07-22,West,8,-11.11,-0.645,False
SKU-0248,ST-044,2024-07-29,West,6,-25.0,-2.12,True
SKU-0248,ST-044,2024-08-05,West,7,16.67,-1.135,False
SKU-0248,ST-044,2024-08-12,West,10,42.86,2.144,True
SKU-0248,ST-044,2024-08-19,West,8,-20.0,0.0,False
SKU-0248,ST-044,2024-08-26,West,8,0.0,0.0,False
SKU-0248,ST-044,2024-09-02,West,6,-25.0,-1.673,False
SKU-0248,ST-044,2024-09-09,West,6,0.0,-1.26,False
SKU-0248,ST-044,2024-09-16,West,7,16.67,-0.266,False
SKU-0248,ST-044,2024-09-23,West,5,-28.57,-1.62,False
SKU-0248,ST-044,2024-09-30,West,8,60.0,0.564,False
SKU-0248,ST-044,2024-10-07,West,8,0.0,0.474,False
SKU-0248,ST-044,2024-10-14,West,5,-37.5,-1.673,False
SKU-0248,ST-044,2024-10-21,West,5,0.0,-1.248,False
SKU-0248,ST-044,2024-10-28,West,7,40.0,0.585,False
SKU-0248,ST-044,2024-11-04,West,7,0.0,0.48,False
SKU-0248,ST-044,2024-11-11,West,6,-14.29,-0.382,False
SKU-0248,ST-044,2024-11-18,West,6,0.0,-0.288,False
SKU-0248,ST-044,2024-11-25,West,10,66.67,2.928,True
SKU-0248,ST-044,2024-12-02,West,7,-30.0,0.15,False
SKU-0248,ST-044,2024-12-09,West,8,14.29,0.86,False
SKU-0248,ST-044,2024-12-16,West,9,12.5,1.323,False
SKU-0248,ST-044,2024-12-23,West,8,-11.11,0.354,False
SKU-0248,ST-044,2024-12-30,West,9,12.5,0.977,False
SKU-0248,ST-044,2025-01-06,West,8,-11.11,0.086,False
SKU-0248,ST-044,2025-01-13,West,10,25.0,1.504,False
SKU-0248,ST-044,2025-01-20,West,8,-20.0,-0.589,False
SKU-0248,ST-044,2025-01-27,West,8,0.0,-0.409,False
SKU-0248,ST-044,2025-02-03,West,11,37.5,3.307,True
SKU-0248,ST-044,2025-02-10,West,11,0.0,1.887,False
SKU-0248,ST-044,2025-02-17,West,10,-9.09,0.645,False
SKU-0248,ST-044,2025-02-24,West,10,0.0,0.48,False
SKU-0248,ST-044,2025-03-03,West,15,50.0,4.201,True
SKU-0248,ST-044,2025-03-10,West,11,-26.67,0.284,False
SKU-0248,ST-044,2025-03-17,West,12,9.09,0.681,False
SKU-0248,ST-044,2025-03-24,West,11,-8.33,0.0,False
SKU-0248,ST-044,2025-03-31,West,12,9.09,0.391,False
SKU-0248,ST-044,2025-04-07,West,12,0.0,0.312,False
SKU-0248,ST-044,2025-04-14,West,12,0.0,0.235,False
SKU-0248,ST-044,2025-04-21,West,11,-8.33,-0.6,False
SKU-0248,ST-044,2025-04-28,West,13,18.18,0.764,False
SKU-0248,ST-044,2025-05-05,West,10,-23.08,-2.475,True
SKU-0248,ST-044,2025-05-12,West,9,-10.0,-2.865,True
SKU-0248,ST-044,2025-05-19,West,9,0.0,-1.755,False
SKU-0248,ST-044,2025-05-26,West,10,11.11,-0.661,False
SKU-0248,ST-044,2025-06-02,West,8,-20.0,-1.848,False
SKU-0248,ST-044,2025-06-09,West,10,25.0,-0.15,False
SKU-0248,ST-044,2025-06-16,West,9,-10.0,-0.661,False
SKU-0248,ST-044,2025-06-23,West,10,11.11,0.168,False
SKU-0248,ST-044,2025-06-30,West,9,-10.0,-0.504,False
SKU-0248,ST-044,2025-07-07,West,7,-22.22,-3.182,True
SKU-0248,ST-044,2025-07-14,West,8,14.29,-0.935,False
SKU-0248,ST-044,2025-07-21,West,7,-12.5,-1.665,False
SKU-0248,ST-044,2025-07-28,West,8,14.29,-0.418,False
SKU-0248,ST-044,2025-08-04,West,7,-12.5,-1.255,False
SKU-0248,ST-044,2025-08-11,West,7,0.0,-0.999,False
SKU-0248,ST-044,2025-08-18,West,7,0.0,-0.777,False
SKU-0248,ST-044,2025-08-25,West,6,-14.29,-1.984,False
SKU-0248,ST-044,2025-09-01,West,8,33.33,1.365,False
SKU-0248,ST-044,2025-09-08,West,7,-12.5,-0.354,False
SKU-0248,ST-044,2025-09-15,West,6,-14.29,-1.755,False
SKU-0248,ST-044,2025-09-22,West,5,-16.67,-2.646,True
SKU-0248,ST-044,2025-09-29,West,6,20.0,-0.682,False
SKU-0248,ST-044,2025-10-06,West,7,16.67,0.54,False
SKU-0248,ST-044,2025-10-13,West,7,0.0,0.54,False
SKU-0248,ST-044,2025-10-20,West,5,-28.57,-1.62,False
SKU-0248,ST-044,2025-10-27,West,8,60.0,1.532,False
SKU-0248,ST-044,2025-11-03,West,7,-12.5,0.589,False
SKU-0248,ST-044,2025-11-10,West,7,0.0,0.589,False
SKU-0248,ST-044,2025-11-17,West,6,-14.29,-0.468,False
SKU-0248,ST-044,2025-11-24,West,8,33.33,1.501,False
SKU-0248,ST-044,2025-12-01,West,11,37.5,4.162,True
SKU-0248,ST-044,2025-12-08,West,12,9.09,2.616,True
SKU-0248,ST-044,2025-12-15,West,10,-16.67,0.837,False
SKU-0248,ST-044,2025-12-22,West,9,-10.0,0.176,False
SKU-0248,ST-044,2025-12-29,West,9,0.0,0.118,False
SKU-0248,ST-044,2026-01-05,West,10,11.11,0.5,False
SKU-0248,ST-044,2026-01-12,West,10,0.0,0.338,False
SKU-0248,ST-044,2026-01-19,West,10,0.0,0.1,False
SKU-0248,ST-044,2026-01-26,West,15,50.0,4.919,True
SKU-0248,ST-044,2026-02-02,West,16,6.67,2.694,True
SKU-0248,ST-044,2026-02-09,West,11,-31.25,-0.045,False
SKU-0248,ST-044,2026-02-16,West,12,9.09,0.277,False
SKU-0248,ST-044,2026-02-23,West,12,0.0,0.146,False
SKU-0248,ST-044,2026-03-02,West,12,0.0,0.0,False
SKU-0248,ST-044,2026-03-09,West,10,-16.67,-1.029,False
SKU-0248,ST-044,2026-03-16,West,10,0.0,-1.029,False
SKU-0248,ST-044,2026-03-23,West,10,0.0,-1.029,False
SKU-0248,ST-044,2026-03-30,West,11,10.0,-0.313,False
SKU-0248,ST-044,2026-04-06,West,10,-9.09,-1.08,False
SKU-0248,ST-044,2026-04-13,West,14,40.0,3.153,True
SKU-0248,ST-044,2026-04-20,West,11,-21.43,-0.086,False
SKU-0248,ST-044,2026-04-27,West,11,0.0,0.0,False
SKU-0248,ST-044,2026-05-04,West,13,18.18,1.567,False
SKU-0248,ST-044,2026-05-11,West,9,-30.77,-1.512,False
SKU-0253,ST-005,2024-05-20,Central,8,0.0,0.0,False
SKU-0253,ST-005,2024-05-27,Central,9,12.5,0.0,False
SKU-0253,ST-005,2024-06-03,Central,6,-33.33,0.0,False
SKU-0253,ST-005,2024-06-10,Central,6,0.0,0.0,False
SKU-0253,ST-005,2024-06-17,Central,7,16.67,-0.167,False
SKU-0253,ST-005,2024-06-24,Central,8,14.29,0.614,False
SKU-0253,ST-005,2024-07-01,Central,7,-12.5,-0.275,False
SKU-0253,ST-005,2024-07-08,Central,5,-28.57,-2.054,True
SKU-0253,ST-005,2024-07-15,Central,7,40.0,0.0,False
SKU-0253,ST-005,2024-07-22,Central,7,0.0,0.1,False
SKU-0253,ST-005,2024-07-29,Central,6,-14.29,-0.682,False
SKU-0253,ST-005,2024-08-05,Central,6,0.0,-0.682,False
SKU-0253,ST-005,2024-08-12,Central,6,0.0,-0.682,False
SKU-0253,ST-005,2024-08-19,Central,7,16.67,0.54,False
SKU-0253,ST-005,2024-08-26,Central,5,-28.57,-1.848,False
SKU-0253,ST-005,2024-09-02,Central,5,0.0,-1.348,False
SKU-0253,ST-005,2024-09-09,Central,5,0.0,-1.348,False
SKU-0253,ST-005,2024-09-16,Central,4,-20.0,-2.247,True
SKU-0253,ST-005,2024-09-23,Central,5,25.0,-0.54,False
SKU-0253,ST-005,2024-09-30,Central,5,0.0,-0.409,False
SKU-0253,ST-005,2024-10-07,Central,4,-20.0,-1.41,False
SKU-0253,ST-005,2024-10-14,Central,4,0.0,-1.08,False
SKU-0253,ST-005,2024-10-21,Central,5,25.0,0.725,False
SKU-0253,ST-005,2024-10-28,Central,5,0.0,0.725,False
SKU-0253,ST-005,2024-11-04,Central,6,20.0,2.657,True
SKU-0253,ST-005,2024-11-11,Central,6,0.0,1.768,False
SKU-0253,ST-005,2024-11-18,Central,4,-33.33,-1.323,False
SKU-0253,ST-005,2024-11-25,Central,5,25.0,0.15,False
SKU-0253,ST-005,2024-12-02,Central,6,20.0,1.348,False
SKU-0253,ST-005,2024-12-09,Central,5,-16.67,-0.15,False
SKU-0253,ST-005,2024-12-16,Central,9,80.0,5.303,True
SKU-0253,ST-005,2024-12-23,Central,8,-11.11,1.512,False
SKU-0253,ST-005,2024-12-30,Central,10,25.0,2.36,True
SKU-0253,ST-005,2025-01-06,Central,7,-30.0,0.176,False
SKU-0253,ST-005,2025-01-13,Central,8,14.29,0.589,False
SKU-0253,ST-005,2025-01-20,Central,6,-25.0,-0.682,False
SKU-0253,ST-005,2025-01-27,Central,6,0.0,-0.816,False
SKU-0253,ST-005,2025-02-03,Central,9,50.0,0.964,False
SKU-0253,ST-005,2025-02-10,Central,8,-11.11,0.086,False
SKU-0253,ST-005,2025-02-17,Central,11,37.5,2.34,True
SKU-0253,ST-005,2025-02-24,Central,8,-27.27,-0.069,False
SKU-0253,ST-005,2025-03-03,Central,8,0.0,0.076,False
SKU-0253,ST-005,2025-03-10,Central,8,0.0,0.0,False
SKU-0253,ST-005,2025-03-17,Central,8,0.0,0.0,False
SKU-0253,ST-005,2025-03-24,Central,8,0.0,-0.18,False
SKU-0253,ST-005,2025-03-31,Central,10,25.0,1.403,False
SKU-0253,ST-005,2025-04-07,Central,10,0.0,1.158,False
SKU-0253,ST-005,2025-04-14,Central,11,10.0,1.705,False
SKU-0253,ST-005,2025-04-21,Central,8,-27.27,-0.702,False
SKU-0253,ST-005,2025-04-28,Central,8,0.0,-0.702,False
SKU-0253,ST-005,2025-05-05,Central,9,12.5,0.1,False
SKU-0253,ST-005,2025-05-12,Central,8,-11.11,-0.837,False
SKU-0253,ST-005,2025-05-19,Central,7,-12.5,-1.673,False
SKU-0253,ST-005,2025-05-26,Central,7,0.0,-1.383,False
SKU-0253,ST-005,2025-06-02,Central,6,-14.29,-1.768,False
SKU-0253,ST-005,2025-06-09,Central,7,16.67,-0.661,False
SKU-0253,ST-005,2025-06-16,Central,6,-14.29,-1.62,False
SKU-0253,ST-005,2025-06-23,Central,7,16.67,-0.242,False
SKU-0253,ST-005,2025-06-30,Central,7,0.0,-0.126,False
SKU-0253,ST-005,2025-07-07,Central,7,0.0,0.195,False
SKU-0253,ST-005,2025-07-14,Central,6,-14.29,-1.62,False
SKU-0253,ST-005,2025-07-21,Central,5,-16.67,-3.14,True
SKU-0253,ST-005,2025-07-28,Central,6,20.0,-0.504,False
SKU-0253,ST-005,2025-08-04,Central,6,0.0,-0.504,False
SKU-0253,ST-005,2025-08-11,Central,5,-16.67,-1.768,False
SKU-0253,ST-005,2025-08-18,Central,4,-20.0,-2.546,True
SKU-0253,ST-005,2025-08-25,Central,5,25.0,-0.725,False
SKU-0253,ST-005,2025-09-01,Central,5,0.0,-0.54,False
SKU-0253,ST-005,2025-09-08,Central,6,20.0,1.061,False
SKU-0253,ST-005,2025-09-15,Central,6,0.0,1.061,False
SKU-0253,ST-005,2025-09-22,Central,5,-16.67,-0.504,False
SKU-0253,ST-005,2025-09-29,Central,5,0.0,-0.354,False
SKU-0253,ST-005,2025-10-06,Central,4,-20.0,-1.755,False
SKU-0253,ST-005,2025-10-13,Central,4,0.0,-1.323,False
SKU-0253,ST-005,2025-10-20,Central,4,0.0,-1.323,False
SKU-0253,ST-005,2025-10-27,Central,4,0.0,-1.049,False
SKU-0253,ST-005,2025-11-03,Central,5,25.0,0.282,False
SKU-0253,ST-005,2025-11-10,Central,5,0.0,0.504,False
SKU-0253,ST-005,2025-11-17,Central,6,20.0,2.806,True
SKU-0253,ST-005,2025-11-24,Central,7,16.67,3.192,True
SKU-0253,ST-005,2025-12-01,Central,6,-14.29,0.999,False
SKU-0253,ST-005,2025-12-08,Central,6,0.0,0.777,False
SKU-0253,ST-005,2025-12-15,Central,6,0.0,0.589,False
SKU-0253,ST-005,2025-12-22,Central,7,16.67,1.501,False
SKU-0253,ST-005,2025-12-29,Central,7,0.0,1.323,False
SKU-0253,ST-005,2026-01-05,Central,7,0.0,1.061,False
SKU-0253,ST-005,2026-01-12,Central,7,0.0,0.935,False
SKU-0253,ST-005,2026-01-19,Central,6,-14.29,-1.208,False
SKU-0253,ST-005,2026-01-26,Central,8,33.33,2.806,True
SKU-0253,ST-005,2026-02-02,Central,7,-12.5,0.354,False
SKU-0253,ST-005,2026-02-09,Central,8,14.29,1.755,False
SKU-0253,ST-005,2026-02-16,Central,8,0.0,1.365,False
SKU-0253,ST-005,2026-02-23,Central,8,0.0,1.061,False
SKU-0253,ST-005,2026-03-02,Central,9,12.5,2.184,True
SKU-0253,ST-005,2026-03-09,Central,9,0.0,1.501,False
SKU-0253,ST-005,2026-03-16,Central,9,0.0,1.135,False
SKU-0253,ST-005,2026-03-23,Central,9,0.0,1.061,False
SKU-0253,ST-005,2026-03-30,Central,10,11.11,2.184,True
SKU-0253,ST-005,2026-04-06,Central,8,-20.0,-1.061,False
SKU-0253,ST-005,2026-04-13,Central,7,-12.5,-2.475,True
SKU-0253,ST-005,2026-04-20,Central,8,14.29,-0.682,False
SKU-0253,ST-005,2026-04-27,Central,9,12.5,0.409,False
SKU-0253,ST-005,2026-05-04,Central,11,22.22,2.592,True
SKU-0253,ST-005,2026-05-11,Central,9,-18.18,0.1,False
SKU-0253,ST-008,2024-05-20,East,24,0.0,0.0,False
SKU-0253,ST-008,2024-05-27,East,24,0.0,0.0,False
SKU-0253,ST-008,2024-06-03,East,29,20.83,0.0,False
SKU-0253,ST-008,2024-06-10,East,25,-13.79,0.0,False
SKU-0253,ST-008,2024-06-17,East,22,-12.0,-1.47,False
SKU-0253,ST-008,2024-06-24,East,25,13.64,0.077,False
SKU-0253,ST-008,2024-07-01,East,28,12.0,1.367,False
SKU-0253,ST-008,2024-07-08,East,20,-28.57,-2.175,True
SKU-0253,ST-008,2024-07-15,East,19,-5.0,-1.923,False
SKU-0253,ST-008,2024-07-22,East,21,10.53,-0.846,False
SKU-0253,ST-008,2024-07-29,East,22,4.76,-0.439,False
SKU-0253,ST-008,2024-08-05,East,21,-4.55,-0.581,False
SKU-0253,ST-008,2024-08-12,East,18,-14.29,-1.458,False
SKU-0253,ST-008,2024-08-19,East,16,-11.11,-1.751,False
SKU-0253,ST-008,2024-08-26,East,18,12.5,-0.741,False
SKU-0253,ST-008,2024-09-02,East,18,0.0,-0.689,False
SKU-0253,ST-008,2024-09-09,East,22,22.22,1.416,False
SKU-0253,ST-008,2024-09-16,East,16,-27.27,-1.543,False
SKU-0253,ST-008,2024-09-23,East,15,-6.25,-1.566,False
SKU-0253,ST-008,2024-09-30,East,15,0.0,-1.225,False
SKU-0253,ST-008,2024-10-07,East,17,13.33,-0.108,False
SKU-0253,ST-008,2024-10-14,East,16,-5.88,-0.49,False
SKU-0253,ST-008,2024-10-21,East,20,25.0,1.253,False
SKU-0253,ST-008,2024-10-28,East,18,-10.0,0.25,False
SKU-0253,ST-008,2024-11-04,East,16,-11.11,-0.549,False
SKU-0253,ST-008,2024-11-11,East,19,18.75,1.409,False
SKU-0253,ST-008,2024-11-18,East,20,5.26,1.62,False
SKU-0253,ST-008,2024-11-25,East,15,-25.0,-1.365,False
SKU-0253,ST-008,2024-12-02,East,17,13.33,-0.325,False
SKU-0253,ST-008,2024-12-09,East,21,23.53,1.755,False
SKU-0253,ST-008,2024-12-16,East,25,19.05,3.182,True
SKU-0253,ST-008,2024-12-23,East,28,12.0,2.868,True
SKU-0253,ST-008,2024-12-30,East,23,-17.86,0.641,False
SKU-0253,ST-008,2025-01-06,East,24,4.35,0.707,False
SKU-0253,ST-008,2025-01-13,East,24,0.0,0.556,False
SKU-0253,ST-008,2025-01-20,East,28,16.67,1.369,False
SKU-0253,ST-008,2025-01-27,East,31,10.71,2.005,True
SKU-0253,ST-008,2025-02-03,East,31,0.0,1.692,False
SKU-0253,ST-008,2025-02-10,East,28,-9.68,0.391,False
SKU-0253,ST-008,2025-02-17,East,34,21.43,2.192,True
SKU-0253,ST-008,2025-02-24,East,32,-5.88,1.036,False
SKU-0253,ST-008,2025-03-03,East,34,6.25,1.364,False
SKU-0253,ST-008,2025-03-10,East,34,0.0,1.099,False
SKU-0253,ST-008,2025-03-17,East,25,-26.47,-2.593,True
SKU-0253,ST-008,2025-03-24,East,29,16.0,-0.659,False
SKU-0253,ST-008,2025-03-31,East,29,0.0,-0.566,False
SKU-0253,ST-008,2025-04-07,East,25,-13.79,-1.665,False
SKU-0253,ST-008,2025-04-14,East,32,28.0,0.455,False
SKU-0253,ST-008,2025-04-21,East,31,-3.12,0.276,False
SKU-0253,ST-008,2025-04-28,East,39,25.81,2.561,True
SKU-0253,ST-008,2025-05-05,East,25,-35.9,-1.18,False
SKU-0253,ST-008,2025-05-12,East,30,20.0,0.131,False
SKU-0253,ST-008,2025-05-19,East,30,0.0,0.0,False
SKU-0253,ST-008,2025-05-26,East,28,-6.67,-0.481,False
SKU-0253,ST-008,2025-06-02,East,23,-17.86,-1.565,False
SKU-0253,ST-008,2025-06-09,East,22,-4.35,-1.604,False
SKU-0253,ST-008,2025-06-16,East,24,9.09,-0.83,False
SKU-0253,ST-008,2025-06-23,East,23,-4.17,-0.837,False
SKU-0253,ST-008,2025-06-30,East,21,-8.7,-1.424,False
SKU-0253,ST-008,2025-07-07,East,24,14.29,-0.309,False
SKU-0253,ST-008,2025-07-14,East,20,-16.67,-1.426,False
SKU-0253,ST-008,2025-07-21,East,19,-5.0,-1.707,False
SKU-0253,ST-008,2025-07-28,East,19,0.0,-1.62,False
SKU-0253,ST-008,2025-08-04,East,20,5.26,-0.725,False
SKU-0253,ST-008,2025-08-11,East,19,-5.0,-1.061,False
SKU-0253,ST-008,2025-08-18,East,18,-5.26,-1.365,False
SKU-0253,ST-008,2025-08-25,East,20,11.11,0.0,False
SKU-0253,ST-008,2025-09-01,East,15,-25.0,-2.697,True
SKU-0253,ST-008,2025-09-08,East,16,6.67,-1.648,False
SKU-0253,ST-008,2025-09-15,East,17,6.25,-0.682,False
SKU-0253,ST-008,2025-09-22,East,13,-23.53,-2.7,True
SKU-0253,ST-008,2025-09-29,East,16,23.08,-0.501,False
SKU-0253,ST-008,2025-10-06,East,19,18.75,0.999,False
SKU-0253,ST-008,2025-10-13,East,19,0.0,0.999,False
SKU-0253,ST-008,2025-10-20,East,18,-5.26,0.477,False
SKU-0253,ST-008,2025-10-27,East,19,5.56,1.15,False
SKU-0253,ST-008,2025-11-03,East,16,-15.79,-0.536,False
SKU-0253,ST-008,2025-11-10,East,21,31.25,1.845,False
SKU-0253,ST-008,2025-11-17,East,20,-4.76,0.949,False
SKU-0253,ST-008,2025-11-24,East,18,-10.0,-0.282,False
SKU-0253,ST-008,2025-12-01,East,22,22.22,2.184,True
SKU-0253,ST-008,2025-12-08,East,21,-4.55,0.995,False
SKU-0253,ST-008,2025-12-15,East,23,9.52,1.817,False
SKU-0253,ST-008,2025-12-22,East,24,4.35,1.764,False
SKU-0253,ST-008,2025-12-29,East,32,33.33,4.35,True
SKU-0253,ST-008,2026-01-05,East,26,-18.75,0.802,False
SKU-0253,ST-008,2026-01-12,East,24,-7.69,0.174,False
SKU-0253,ST-008,2026-01-19,East,28,16.67,1.037,False
SKU-0253,ST-008,2026-01-26,East,25,-10.71,0.0,False
SKU-0253,ST-008,2026-02-02,East,30,20.0,1.369,False
SKU-0253,ST-008,2026-02-09,East,29,-3.33,0.78,False
SKU-0253,ST-008,2026-02-16,East,30,3.45,0.928,False
SKU-0253,ST-008,2026-02-23,East,24,-20.0,-1.44,False
SKU-0253,ST-008,2026-03-02,East,23,-4.17,-1.56,False
SKU-0253,ST-008,2026-03-09,East,26,13.04,-0.214,False
SKU-0253,ST-008,2026-03-16,East,42,61.54,5.503,True
SKU-0253,ST-008,2026-03-23,East,27,-35.71,-0.269,False
SKU-0253,ST-008,2026-03-30,East,32,18.52,0.528,False
SKU-0253,ST-008,2026-04-06,East,28,-12.5,-0.187,False
SKU-0253,ST-008,2026-04-13,East,29,3.57,0.0,False
SKU-0253,ST-008,2026-04-20,East,29,0.0,0.021,False
SKU-0253,ST-008,2026-04-27,East,34,17.24,0.792,False
SKU-0253,ST-008,2026-05-04,East,34,0.0,0.602,False
SKU-0253,ST-008,2026-05-11,East,29,-14.71,-0.589,False
SKU-0253,ST-044,2024-05-20,West,23,0.0,0.0,False
SKU-0253,ST-044,2024-05-27,West,24,4.35,0.0,False
SKU-0253,ST-044,2024-06-03,West,24,0.0,0.0,False
SKU-0253,ST-044,2024-06-10,West,24,0.0,0.0,False
SKU-0253,ST-044,2024-06-17,West,24,0.0,0.5,False
SKU-0253,ST-044,2024-06-24,West,25,4.17,2.683,True
SKU-0253,ST-044,2024-07-01,West,24,-4.0,0.0,False
SKU-0253,ST-044,2024-07-08,West,20,-16.67,-6.928,True
SKU-0253,ST-044,2024-07-15,West,19,-5.0,-2.976,True
SKU-0253,ST-044,2024-07-22,West,15,-21.05,-3.63,True
SKU-0253,ST-044,2024-07-29,West,19,26.67,-0.816,False
SKU-0253,ST-044,2024-08-05,West,23,21.05,0.495,False
SKU-0253,ST-044,2024-08-12,West,19,-17.39,-0.618,False
SKU-0253,ST-044,2024-08-19,West,21,10.53,0.152,False
SKU-0253,ST-044,2024-08-26,West,15,-28.57,-1.8,False
SKU-0253,ST-044,2024-09-02,West,22,46.67,1.137,False
SKU-0253,ST-044,2024-09-09,West,16,-27.27,-1.06,False
SKU-0253,ST-044,2024-09-16,West,15,-6.25,-1.19,False
SKU-0253,ST-044,2024-09-23,West,14,-6.67,-1.507,False
SKU-0253,ST-044,2024-09-30,West,19,35.71,0.246,False
SKU-0253,ST-044,2024-10-07,West,21,10.53,1.117,False
SKU-0253,ST-044,2024-10-14,West,17,-19.05,-0.271,False
SKU-0253,ST-044,2024-10-21,West,17,0.0,-0.126,False
SKU-0253,ST-044,2024-10-28,West,17,0.0,-0.221,False
SKU-0253,ST-044,2024-11-04,West,17,0.0,0.0,False
SKU-0253,ST-044,2024-11-11,West,20,17.65,1.327,False
SKU-0253,ST-044,2024-11-18,West,17,-15.0,-0.343,False
SKU-0253,ST-044,2024-11-25,West,17,0.0,-0.685,False
SKU-0253,ST-044,2024-12-02,West,23,35.29,3.121,True
SKU-0253,ST-044,2024-12-09,West,21,-8.7,1.288,False
SKU-0253,ST-044,2024-12-16,West,21,0.0,0.995,False
SKU-0253,ST-044,2024-12-23,West,22,4.76,1.19,False
SKU-0253,ST-044,2024-12-30,West,22,0.0,0.924,False
SKU-0253,ST-044,2025-01-06,West,27,22.73,2.926,True
SKU-0253,ST-044,2025-01-13,West,30,11.11,2.7,True
SKU-0253,ST-044,2025-01-20,West,21,-30.0,-0.471,False
SKU-0253,ST-044,2025-01-27,West,27,28.57,1.087,False
SKU-0253,ST-044,2025-02-03,West,26,-3.7,0.596,False
SKU-0253,ST-044,2025-02-10,West,26,0.0,0.438,False
SKU-0253,ST-044,2025-02-17,West,22,-15.38,-0.996,False
SKU-0253,ST-044,2025-02-24,West,30,36.36,1.554,False
SKU-0253,ST-044,2025-03-03,West,28,-6.67,0.573,False
